order_id,order_date,ship_date,ship_mode
US-2015-130512,2016-12-26,2016-12-31,Standard Class
CA-2015-141810,2016-12-26,2016-12-31,Standard Class
CA-2014-146843,2016-12-26,2016-12-31,Standard Class
CA-2014-103310,2016-12-26,2016-12-31,Standard Class
CA-2016-152688,2016-12-05,2016-12-10,First Class
CA-2016-153836,2017-08-28,2017-09-01,Standard Class
CA-2016-104689,2017-08-28,2017-09-01,Standard Class
CA-2016-146423,2015-07-16,2015-07-20,Same Day
CA-2017-140781,2015-07-16,2015-07-20,Standard Class
CA-2017-141747,2015-07-16,2015-07-20,Second Class
CA-2017-142776,2015-05-26,2015-05-29,Second Class
CA-2015-167479,2015-05-26,2015-05-29,Standard Class
CA-2014-144071,2015-05-26,2015-05-29,Standard Class
US-2017-120908,2015-05-26,2015-05-29,First Class
CA-2016-152646,2015-05-28,2015-06-02,Standard Class
CA-2017-103765,2015-05-28,2015-06-02,Standard Class
US-2017-118157,2015-05-28,2015-06-02,First Class
US-2015-164238,2015-05-28,2015-06-02,Standard Class
CA-2017-103212,2017-11-09,2017-11-14,First Class
CA-2017-121160,2016-01-24,2016-01-26,Same Day
CA-2017-140515,2016-12-31,2017-01-06,Standard Class
CA-2014-153619,2016-12-31,2017-01-06,Same Day
CA-2017-133718,2016-09-05,2016-09-10,First Class
CA-2014-148383,2016-09-05,2016-09-10,Standard Class
CA-2016-126732,2015-09-04,2015-09-07,Standard Class
CA-2017-138156,2015-09-21,2015-09-26,First Class
CA-2017-110310,2015-09-21,2015-09-26,Standard Class
CA-2014-113271,2017-12-24,2017-12-25,Standard Class
CA-2017-130106,2017-12-24,2017-12-25,Standard Class
CA-2016-127761,2015-10-05,2015-10-08,Standard Class
CA-2016-105354,2017-09-09,2017-09-14,Standard Class
CA-2017-155712,2017-09-09,2017-09-14,Standard Class
CA-2017-102309,2017-09-09,2017-09-14,Second Class
CA-2014-168368,2017-09-09,2017-09-14,Second Class
CA-2017-167976,2016-11-13,2016-11-18,Second Class
CA-2017-111388,2016-11-13,2016-11-18,Same Day
CA-2015-124499,2016-11-13,2016-11-18,Standard Class
US-2017-128118,2016-11-13,2016-11-18,Standard Class
CA-2014-125759,2015-10-15,2015-10-15,First Class
CA-2015-151869,2017-08-03,2017-08-08,Same Day
US-2017-102183,2017-08-03,2017-08-08,Standard Class
CA-2016-100510,2015-08-21,2015-08-26,Standard Class
CA-2017-146983,2015-08-21,2015-08-26,Standard Class
US-2014-134054,2017-03-12,2017-03-17,Same Day
CA-2016-113236,2017-04-27,2017-04-29,Second Class
CA-2017-122539,2017-04-27,2017-04-29,Standard Class
CA-2016-166772,2017-04-27,2017-04-29,Standard Class
US-2017-152898,2016-09-11,2016-09-16,Standard Class
CA-2016-160486,2016-09-11,2016-09-16,Standard Class
CA-2017-102218,2017-10-22,2017-10-24,Second Class
CA-2014-161032,2017-10-22,2017-10-24,Standard Class
CA-2015-102778,2015-08-02,2015-08-06,First Class
CA-2017-154011,2015-08-02,2015-08-06,Standard Class
US-2017-165456,2016-08-12,2016-08-16,First Class
CA-2014-111857,2014-05-30,2014-06-05,Second Class
CA-2014-163650,2016-04-26,2016-05-01,First Class
CA-2017-124114,2017-05-14,2017-05-19,Same Day
US-2017-116505,2017-05-14,2017-05-19,Second Class
CA-2017-161340,2017-04-08,2017-04-12,Standard Class
US-2015-163433,2017-04-08,2017-04-12,Second Class
CA-2015-137603,2017-02-17,2017-02-23,Standard Class
CA-2014-128237,2017-02-17,2017-02-23,Standard Class
US-2016-102141,2017-06-24,2017-06-26,Standard Class
CA-2017-148642,2014-05-05,2014-05-10,Standard Class
CA-2015-111948,2015-05-03,2015-05-07,Same Day
CA-2016-161907,2015-05-03,2015-05-07,Standard Class
CA-2017-124940,2015-05-03,2015-05-07,Standard Class
US-2017-108343,2015-05-03,2015-05-07,Standard Class
US-2016-111563,2015-05-03,2015-05-07,Standard Class
CA-2017-121853,2015-05-03,2015-05-07,Standard Class
US-2017-130687,2015-05-03,2015-05-07,First Class
CA-2015-164497,2016-09-18,2016-09-22,First Class
US-2015-153283,2016-09-22,2016-09-26,Standard Class
CA-2016-108056,2016-09-22,2016-09-26,Standard Class
CA-2017-127726,2016-01-10,2016-01-17,Second Class
CA-2017-110198,2016-01-10,2016-01-17,First Class
CA-2017-130715,2017-05-06,2017-05-11,Standard Class
CA-2014-155264,2017-05-06,2017-05-11,Second Class
CA-2016-119123,2017-05-06,2017-05-11,Standard Class
CA-2017-109085,2016-07-31,2016-08-06,First Class
CA-2016-114860,2016-07-31,2016-08-06,Standard Class
CA-2016-159009,2016-07-31,2016-08-06,Standard Class
CA-2017-148411,2016-07-31,2016-08-06,First Class
CA-2015-110324,2017-03-27,2017-03-29,Standard Class
CA-2016-168046,2014-03-14,2014-03-19,Second Class
CA-2017-111591,2014-03-14,2014-03-19,Standard Class
US-2014-166828,2014-03-14,2014-03-19,First Class
CA-2014-108147,2014-03-14,2014-03-19,Standard Class
CA-2016-154998,2014-03-14,2014-03-19,First Class
CA-2017-113460,2016-07-14,2016-07-18,Second Class
CA-2015-111339,2016-12-01,2016-12-01,First Class
CA-2017-102820,2016-08-29,2016-09-03,Standard Class
CA-2016-149671,2016-08-29,2016-09-03,Standard Class
CA-2015-126347,2016-08-29,2016-09-03,Second Class
CA-2017-108756,2016-08-29,2016-09-03,Standard Class
CA-2017-155362,2016-06-24,2016-06-30,Standard Class
CA-2016-117625,2017-03-30,2017-04-03,Standard Class
CA-2014-154158,2014-12-20,2014-12-22,Second Class
CA-2017-100433,2014-12-20,2014-12-22,Standard Class
CA-2017-163097,2014-12-20,2014-12-22,Standard Class
US-2017-127292,2014-12-20,2014-12-22,Standard Class
CA-2015-163734,2014-12-20,2014-12-22,Standard Class
CA-2017-162474,2015-12-17,2015-12-17,First Class
CA-2015-130848,2015-12-17,2015-12-17,Same Day
CA-2014-125997,2015-12-17,2015-12-17,First Class
CA-2016-103128,2015-12-17,2015-12-17,Standard Class
CA-2015-167696,2015-12-17,2015-12-17,Standard Class
CA-2014-159814,2017-05-11,2017-05-17,Standard Class
CA-2016-105459,2017-05-11,2017-05-17,Second Class
CA-2017-141663,2017-05-11,2017-05-17,Standard Class
CA-2014-152618,2017-05-11,2017-05-17,First Class
CA-2017-162789,2016-06-24,2016-06-28,Second Class
US-2017-110149,2016-05-17,2016-05-18,First Class
CA-2016-108959,2016-05-17,2016-05-18,Second Class
CA-2015-164777,2016-05-17,2016-05-18,First Class
CA-2016-132017,2017-06-29,2017-06-30,First Class
CA-2015-127824,2017-06-29,2017-06-30,Standard Class
CA-2014-148285,2017-06-29,2017-06-30,Standard Class
CA-2017-152926,2017-06-29,2017-06-30,Second Class
CA-2014-145254,2014-03-31,2014-03-31,Standard Class
CA-2014-116246,2014-12-16,2014-12-21,Second Class
CA-2016-160479,2014-12-16,2014-12-21,Standard Class
CA-2014-167486,2017-05-18,2017-05-20,Standard Class
CA-2014-152100,2015-05-12,2015-05-16,Standard Class
CA-2015-166219,2017-12-03,2017-12-07,Standard Class
CA-2015-111864,2015-12-12,2015-12-17,Same Day
CA-2015-119627,2015-10-10,2015-10-11,Standard Class
CA-2015-160787,2015-04-18,2015-04-20,Same Day
CA-2017-107853,2015-04-18,2015-04-20,Standard Class
CA-2017-126144,2014-06-07,2014-06-11,Standard Class
US-2014-154655,2017-09-01,2017-09-07,Standard Class
CA-2014-100391,2016-05-22,2016-05-22,Standard Class
CA-2014-165477,2016-11-11,2016-11-15,Second Class
CA-2017-165904,2016-11-11,2016-11-15,Standard Class
CA-2015-104052,2014-11-25,2014-11-29,First Class
CA-2015-168277,2014-11-25,2014-11-29,Standard Class
CA-2016-158617,2014-11-07,2014-11-12,Standard Class
CA-2017-136882,2016-07-18,2016-07-23,Standard Class
US-2016-148957,2015-03-29,2015-03-31,Standard Class
CA-2014-140032,2015-03-29,2015-03-31,Standard Class
CA-2017-145506,2015-03-29,2015-03-31,Standard Class
CA-2015-129546,2015-03-29,2015-03-31,Standard Class
CA-2016-140977,2016-04-07,2016-04-12,Second Class
CA-2017-151855,2015-06-13,2015-06-19,Standard Class
CA-2014-138240,2015-06-13,2015-06-19,Standard Class
CA-2014-101833,2015-06-13,2015-06-19,Second Class
CA-2014-100867,2015-02-18,2015-02-24,Standard Class
US-2017-109610,2015-02-18,2015-02-24,Second Class
CA-2014-156545,2017-11-12,2017-11-16,First Class
CA-2014-109127,2017-11-12,2017-11-16,Standard Class
CA-2016-126858,2017-11-12,2017-11-16,Standard Class
CA-2017-102925,2017-03-05,2017-03-05,Second Class
CA-2015-100818,2017-03-05,2017-03-05,Second Class
CA-2014-126193,2017-03-05,2017-03-05,Standard Class
CA-2017-150504,2017-03-05,2017-03-05,Standard Class
CA-2015-158351,2016-03-03,2016-03-03,Second Class
CA-2014-122679,2016-03-03,2016-03-03,Standard Class
CA-2016-164770,2016-12-24,2016-12-25,Second Class
CA-2017-130505,2016-10-07,2016-10-09,Same Day
US-2017-125213,2016-12-09,2016-12-13,First Class
CA-2015-156566,2017-11-20,2017-11-24,First Class
US-2016-102232,2015-12-12,2015-12-16,Standard Class
CA-2017-111738,2017-02-03,2017-02-08,Standard Class
CA-2017-163188,2017-02-03,2017-02-08,Same Day
CA-2016-105207,2017-09-21,2017-09-25,Standard Class
US-2016-123610,2017-04-30,2017-05-05,Standard Class
CA-2017-118213,2014-11-03,2014-11-07,First Class
CA-2016-149237,2014-11-03,2014-11-07,Standard Class
US-2015-158589,2014-11-03,2014-11-07,Standard Class
CA-2016-101329,2016-12-30,2017-01-04,Standard Class
CA-2016-113607,2016-12-30,2017-01-04,Standard Class
CA-2014-149104,2014-09-17,2014-09-21,Second Class
CA-2016-105263,2017-11-24,2017-11-27,Standard Class
CA-2014-130575,2015-04-24,2015-04-28,First Class
CA-2017-142461,2015-03-09,2015-03-12,Second Class
CA-2016-125220,2015-03-09,2015-03-12,Standard Class
CA-2014-100293,2017-06-02,2017-06-03,Standard Class
CA-2014-154165,2016-09-19,2016-09-24,Standard Class
CA-2015-123939,2016-09-19,2016-09-24,Second Class
US-2017-104451,2014-10-31,2014-11-03,Second Class
CA-2016-101189,2017-11-23,2017-11-27,Standard Class
CA-2014-169446,2017-11-23,2017-11-27,Standard Class
CA-2017-156958,2017-11-23,2017-11-27,First Class
CA-2017-101637,2017-11-16,2017-11-21,Same Day
CA-2017-111759,2016-02-19,2016-02-23,Standard Class
CA-2017-102729,2016-02-19,2016-02-23,Standard Class
CA-2016-116596,2017-11-07,2017-11-11,Standard Class
CA-2017-124191,2014-07-08,2014-07-10,Second Class
CA-2016-148747,2014-11-07,2014-11-12,First Class
US-2017-169488,2014-11-07,2014-11-12,First Class
CA-2015-135727,2014-11-07,2014-11-12,Second Class
CA-2015-135251,2017-01-28,2017-02-01,Standard Class
CA-2014-166590,2015-12-11,2015-12-16,Standard Class
CA-2016-131744,2015-12-11,2015-12-16,Second Class
CA-2015-160864,2015-12-11,2015-12-16,First Class
CA-2015-147690,2015-12-11,2015-12-16,Standard Class
CA-2015-163923,2015-12-11,2015-12-16,Standard Class
CA-2016-125724,2015-12-11,2015-12-16,Standard Class
CA-2015-111612,2015-12-11,2015-12-16,Standard Class
CA-2015-156853,2015-12-11,2015-12-16,Second Class
CA-2014-103086,2015-12-11,2015-12-16,Second Class
CA-2016-129280,2015-06-29,2015-07-04,First Class
CA-2015-161242,2015-03-16,2015-03-23,Standard Class
CA-2014-130428,2015-08-13,2015-08-17,Same Day
CA-2017-104388,2016-05-14,2016-05-19,First Class
CA-2015-113131,2016-05-14,2016-05-19,Same Day
CA-2015-148495,2016-05-14,2016-05-19,Same Day
CA-2015-143147,2016-05-14,2016-05-19,Second Class
CA-2017-152975,2016-05-14,2016-05-19,First Class
CA-2016-107475,2016-05-14,2016-05-19,Standard Class
CA-2017-116127,2016-05-14,2016-05-19,Second Class
CA-2017-132584,2017-07-13,2017-07-17,First Class
CA-2016-160598,2017-07-13,2017-07-17,First Class
CA-2016-108630,2015-11-22,2015-11-25,Same Day
US-2017-129203,2015-11-22,2015-11-25,Standard Class
CA-2017-110940,2015-11-22,2015-11-25,Standard Class
CA-2014-119172,2014-11-23,2014-11-28,Standard Class
US-2016-105452,2015-12-27,2015-12-30,Standard Class
CA-2017-108931,2015-12-27,2015-12-30,Standard Class
CA-2017-104619,2016-11-14,2016-11-19,Standard Class
CA-2015-149517,2016-11-14,2016-11-19,Standard Class
CA-2015-116841,2016-11-14,2016-11-19,Standard Class
CA-2017-107797,2016-05-08,2016-05-10,Second Class
CA-2016-117604,2014-12-26,2014-12-31,Standard Class
CA-2014-130155,2014-12-26,2014-12-31,First Class
CA-2016-129861,2014-12-26,2014-12-31,Standard Class
CA-2015-138625,2014-12-26,2014-12-31,First Class
US-2017-122672,2017-06-08,2017-06-14,Standard Class
CA-2017-117128,2015-04-07,2015-04-11,Second Class
CA-2016-130638,2015-04-07,2015-04-11,Second Class
CA-2017-144365,2016-07-10,2016-07-11,Standard Class
CA-2016-110086,2016-11-21,2016-11-26,Standard Class
CA-2014-128524,2016-11-21,2016-11-26,First Class
CA-2016-140256,2016-11-21,2016-11-26,Standard Class
CA-2017-160633,2017-11-12,2017-11-15,Standard Class
CA-2014-115133,2014-11-01,2014-11-08,Standard Class
CA-2017-137449,2014-11-01,2014-11-08,First Class
CA-2017-103520,2016-05-15,2016-05-21,First Class
CA-2014-139283,2014-11-07,2014-11-12,Standard Class
CA-2014-118192,2014-11-07,2014-11-12,Standard Class
CA-2016-168844,2014-11-07,2014-11-12,Standard Class
CA-2017-154809,2014-11-07,2014-11-12,Standard Class
CA-2014-151330,2017-10-05,2017-10-10,First Class
CA-2014-124702,2017-10-05,2017-10-10,Standard Class
US-2017-125808,2017-10-05,2017-10-10,Second Class
CA-2015-116638,2017-06-01,2017-06-03,Second Class
CA-2014-104563,2017-06-01,2017-06-03,Standard Class
US-2017-107979,2017-06-01,2017-06-03,Standard Class
CA-2014-150518,2017-11-20,2017-11-25,Standard Class
CA-2016-107104,2016-12-23,2016-12-28,Standard Class
CA-2017-161893,2017-09-29,2017-10-04,Standard Class
CA-2014-156160,2016-11-07,2016-11-09,Standard Class
CA-2014-100860,2014-04-04,2014-04-05,Second Class
CA-2016-160717,2015-07-23,2015-07-26,Standard Class
CA-2017-132619,2014-06-25,2014-06-27,Standard Class
US-2015-120957,2014-06-25,2014-06-27,Same Day
CA-2017-157448,2014-06-25,2014-06-27,Standard Class
CA-2016-126270,2014-09-08,2014-09-14,Standard Class
CA-2017-145275,2014-09-08,2014-09-14,Standard Class
CA-2015-133396,2014-09-08,2014-09-14,First Class
US-2017-140312,2014-09-08,2014-09-14,Standard Class
CA-2016-114867,2014-12-12,2014-12-15,Standard Class
US-2014-164644,2014-12-12,2014-12-15,Second Class
CA-2016-137393,2014-12-12,2014-12-15,Standard Class
US-2014-120175,2015-01-13,2015-01-17,Standard Class
CA-2016-144785,2015-01-13,2015-01-17,Standard Class
CA-2015-130113,2015-01-13,2015-01-17,Standard Class
CA-2017-122770,2017-12-15,2017-12-19,Standard Class
CA-2017-118668,2016-12-18,2016-12-24,Second Class
CA-2017-116498,2014-04-11,2014-04-16,Standard Class
US-2017-130603,2016-11-10,2016-11-14,Standard Class
US-2017-135986,2016-11-10,2016-11-14,Standard Class
CA-2017-140536,2017-06-26,2017-06-30,First Class
CA-2015-130183,2017-11-13,2017-11-18,Standard Class
CA-2015-107902,2017-11-13,2017-11-18,Standard Class
CA-2017-130148,2017-11-13,2017-11-18,Second Class
US-2016-151260,2017-11-13,2017-11-18,First Class
CA-2014-144281,2017-11-24,2017-11-29,Second Class
CA-2016-122511,2017-11-24,2017-11-29,Same Day
CA-2017-154116,2017-05-23,2017-05-27,Standard Class
CA-2016-105291,2017-05-23,2017-05-27,Standard Class
CA-2017-147032,2017-05-23,2017-05-27,Standard Class
CA-2017-125990,2017-05-23,2017-05-27,Standard Class
CA-2016-161746,2014-12-02,2014-12-07,Standard Class
CA-2014-114251,2014-10-03,2014-10-09,Standard Class
CA-2016-116379,2014-10-03,2014-10-09,Standard Class
US-2016-144477,2016-07-29,2016-07-31,Second Class
CA-2016-108210,2017-11-02,2017-11-05,Same Day
CA-2017-166835,2017-11-02,2017-11-05,Second Class
CA-2016-119641,2017-11-02,2017-11-05,Standard Class
CA-2016-105781,2017-11-02,2017-11-05,Standard Class
CA-2014-101364,2017-03-08,2017-03-15,Standard Class
CA-2015-117898,2017-03-08,2017-03-15,Standard Class
CA-2017-142293,2014-12-16,2014-12-20,First Class
CA-2017-167395,2016-11-28,2016-12-01,First Class
CA-2014-111962,2016-11-28,2016-12-01,Standard Class
CA-2017-124261,2016-11-28,2016-12-01,Standard Class
CA-2014-114321,2016-11-28,2016-12-01,Standard Class
CA-2014-128062,2016-12-23,2016-12-30,Second Class
US-2015-100069,2016-12-23,2016-12-30,Standard Class
CA-2017-129294,2016-12-23,2016-12-30,Standard Class
CA-2015-117086,2016-12-23,2016-12-30,Standard Class
CA-2017-131303,2016-12-23,2016-12-30,Standard Class
CA-2016-137127,2016-12-23,2016-12-30,Standard Class
CA-2017-141782,2016-12-23,2016-12-30,Standard Class
CA-2017-137505,2014-10-15,2014-10-17,Same Day
US-2014-140914,2014-10-15,2014-10-17,Standard Class
CA-2016-158358,2016-08-22,2016-08-27,Standard Class
CA-2016-113390,2017-12-17,2017-12-21,Standard Class
US-2016-158680,2017-12-17,2017-12-21,First Class
CA-2017-113705,2017-03-07,2017-03-12,Second Class
CA-2016-146913,2017-03-07,2017-03-12,Standard Class
CA-2017-159135,2014-12-01,2014-12-03,Standard Class
CA-2014-121762,2014-10-14,2014-10-16,Standard Class
CA-2014-123855,2014-10-14,2014-10-16,Standard Class
CA-2017-101959,2014-11-18,2014-11-23,Standard Class
CA-2017-102659,2014-11-18,2014-11-23,Standard Class
CA-2017-142328,2017-01-14,2017-01-18,Standard Class
CA-2016-123533,2017-01-14,2017-01-18,Standard Class
CA-2016-104983,2017-01-14,2017-01-18,Same Day
CA-2016-160234,2017-01-14,2017-01-18,Standard Class
CA-2014-169019,2017-01-14,2017-01-18,Standard Class
CA-2016-153178,2015-09-24,2015-09-26,Standard Class
CA-2015-149748,2015-09-24,2015-09-26,Second Class
CA-2015-155635,2017-10-09,2017-10-11,Standard Class
US-2014-114377,2017-10-09,2017-10-11,Same Day
CA-2017-144491,2016-01-02,2016-01-07,Standard Class
CA-2014-127166,2016-01-02,2016-01-07,Second Class
CA-2016-125920,2017-08-19,2017-08-23,Standard Class
CA-2015-128608,2017-12-25,2017-12-29,Standard Class
CA-2017-137918,2017-12-25,2017-12-29,Standard Class
CA-2015-122973,2017-12-25,2017-12-29,Second Class
CA-2016-136322,2017-12-25,2017-12-29,Standard Class
CA-2017-107209,2017-09-10,2017-09-13,Second Class
CA-2017-145093,2017-10-19,2017-10-23,Standard Class
US-2014-139640,2017-12-01,2017-12-06,Second Class
CA-2016-117583,2017-12-01,2017-12-06,First Class
CA-2015-162201,2014-09-02,2014-09-03,Standard Class
US-2014-164406,2014-09-02,2014-09-03,Standard Class
CA-2017-169999,2017-03-25,2017-03-30,Standard Class
US-2017-152842,2015-09-28,2015-10-04,Standard Class
CA-2014-113257,2015-09-28,2015-10-04,Second Class
CA-2014-133963,2015-09-28,2015-10-04,Second Class
CA-2017-130302,2015-03-15,2015-03-21,Standard Class
CA-2016-126627,2017-01-06,2017-01-13,First Class
US-2016-125402,2014-01-13,2014-01-18,Standard Class
CA-2014-163867,2014-01-13,2014-01-18,First Class
CA-2017-169327,2014-01-13,2014-01-18,Second Class
CA-2014-142979,2015-02-06,2015-02-13,Standard Class
CA-2016-158155,2015-02-06,2015-02-13,Standard Class
CA-2017-138870,2015-02-06,2015-02-13,Standard Class
CA-2014-120950,2017-12-21,2017-12-27,Standard Class
CA-2015-164301,2016-09-05,2016-09-06,Standard Class
CA-2017-113278,2016-09-05,2016-09-06,Standard Class
US-2015-116981,2016-09-05,2016-09-06,Second Class
CA-2014-114195,2014-10-04,2014-10-09,First Class
CA-2017-146269,2017-11-27,2017-12-02,Same Day
CA-2016-100587,2017-11-27,2017-12-02,Standard Class
CA-2016-166653,2016-10-28,2016-11-01,Second Class
CA-2015-130855,2015-06-09,2015-06-13,Standard Class
US-2017-166324,2017-12-08,2017-12-12,First Class
CA-2016-122581,2015-03-16,2015-03-20,Standard Class
CA-2015-104297,2014-06-09,2014-06-13,First Class
CA-2014-153927,2014-06-09,2014-06-13,First Class
CA-2014-112291,2014-06-09,2014-06-13,Standard Class
CA-2014-146997,2015-03-20,2015-03-26,Standard Class
CA-2017-169607,2015-03-20,2015-03-26,First Class
CA-2015-127544,2016-11-18,2016-11-22,Standard Class
CA-2017-166499,2016-11-18,2016-11-22,First Class
US-2016-115441,2014-03-07,2014-03-08,Second Class
CA-2014-115049,2014-03-07,2014-03-08,Standard Class
CA-2014-156342,2014-03-07,2014-03-08,Second Class
CA-2016-112830,2016-05-15,2016-05-19,Standard Class
US-2014-117380,2015-05-25,2015-05-28,Standard Class
CA-2017-117646,2015-08-02,2015-08-05,Standard Class
